Sequence_ID	biosample_accession
ASV16	SAMN30974255,SAMN30974274,SAMN30974253,SAMN30974272,SAMN30974292,SAMN30974307,SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974273,SAMN30974271,SAMN30974306,SAMN30974291,SAMN30974290,SAMN30974305
ASV160	SAMN30974254,SAMN30974292,SAMN30974253,SAMN30974291,SAMN30974272,SAMN30974273,SAMN30974307,SAMN30974305
ASV1600	SAMN30974305,SAMN30974290,SAMN30974272
ASV1602	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974273
ASV1603	SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974251,SAMN30974270,SAMN30974290,SAMN30974271,SAMN30974305,SAMN30974306
ASV1604	SAMN30974272,SAMN30974251,SAMN30974292,SAMN30974252,SAMN30974254,SAMN30974291,SAMN30974307,SAMN30974274,SAMN30974271,SAMN30974270
ASV1607	SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974306,SAMN30974305,SAMN30974253,SAMN30974290,SAMN30974251
ASV161	SAMN30974307,SAMN30974254,SAMN30974255,SAMN30974292,SAMN30974274,SAMN30974273,SAMN30974306,SAMN30974291
ASV1610	SAMN30974307,SAMN30974253,SAMN30974273,SAMN30974306,SAMN30974305,SAMN30974291,SAMN30974290
ASV1611	SAMN30974307,SAMN30974274,SAMN30974292,SAMN30974270,SAMN30974251,SAMN30974291,SAMN30974253,SAMN30974271,SAMN30974305,SAMN30974254,SAMN30974272
ASV1612	SAMN30974307,SAMN30974292,SAMN30974274,SAMN30974254,SAMN30974291
ASV1613	SAMN30974255,SAMN30974307,SAMN30974274,SAMN30974292,SAMN30974273,SAMN30974291
ASV1615	SAMN30974270,SAMN30974274,SAMN30974271,SAMN30974272,SAMN30974273,SAMN30974292,SAMN30974291,SAMN30974290,SAMN30974307
ASV1616	SAMN30974306,SAMN30974251,SAMN30974254,SAMN30974252,SAMN30974272,SAMN30974255,SAMN30974270,SAMN30974292
ASV1617	SAMN30974253,SAMN30974271,SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974272,SAMN30974305
ASV1618	SAMN30974252,SAMN30974253,SAMN30974255,SAMN30974251,SAMN30974274,SAMN30974254,SAMN30974272,SAMN30974271,SAMN30974292
ASV1620	SAMN30974273,SAMN30974307,SAMN30974254,SAMN30974274,SAMN30974292,SAMN30974291,SAMN30974306,SAMN30974251,SAMN30974271
ASV1621	SAMN30974274,SAMN30974255,SAMN30974307,SAMN30974292,SAMN30974270,SAMN30974291
ASV1622	SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974253,SAMN30974252,SAMN30974290
ASV1623	SAMN30974254,SAMN30974255,SAMN30974251,SAMN30974252,SAMN30974307,SAMN30974292,SAMN30974274,SAMN30974305
ASV1624	SAMN30974272,SAMN30974251,SAMN30974271,SAMN30974252,SAMN30974254,SAMN30974270,SAMN30974290
ASV1625	SAMN30974270,SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974305,SAMN30974271
ASV1626	SAMN30974255,SAMN30974254,SAMN30974307,SAMN30974274,SAMN30974252,SAMN30974253,SAMN30974291,SAMN30974292,SAMN30974270,SAMN30974251,SAMN30974271,SAMN30974305
ASV1627	SAMN30974253,SAMN30974254,SAMN30974306,SAMN30974291,SAMN30974307
ASV1628	SAMN30974253,SAMN30974274,SAMN30974251,SAMN30974292,SAMN30974273,SAMN30974306,SAMN30974291,SAMN30974307,SAMN30974271,SAMN30974290,SAMN30974305
ASV1629	SAMN30974254,SAMN30974307,SAMN30974306,SAMN30974291,SAMN30974272,SAMN30974274,SAMN30974252,SAMN30974273,SAMN30974292,SAMN30974270,SAMN30974271
ASV1630	SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974274,SAMN30974271,SAMN30974306,SAMN30974305
ASV1631	SAMN30974253,SAMN30974306,SAMN30974252,SAMN30974272,SAMN30974274,SAMN30974271
ASV1632	SAMN30974271,SAMN30974272,SAMN30974252,SAMN30974292,SAMN30974290
ASV1633	SAMN30974254,SAMN30974273,SAMN30974292,SAMN30974307,SAMN30974252,SAMN30974291,SAMN30974305
ASV1635	SAMN30974306,SAMN30974254,SAMN30974307,SAMN30974291
ASV1637	SAMN30974271,SAMN30974253,SAMN30974270,SAMN30974272,SAMN30974251,SAMN30974252
ASV1638	SAMN30974251,SAMN30974255,SAMN30974252,SAMN30974254,SAMN30974253,SAMN30974274,SAMN30974272
ASV164	SAMN30974307,SAMN30974273,SAMN30974292,SAMN30974274,SAMN30974270,SAMN30974271,SAMN30974291,SAMN30974255,SAMN30974251,SAMN30974305
ASV1640	SAMN30974253,SAMN30974255,SAMN30974254,SAMN30974251,SAMN30974252,SAMN30974271
ASV1641	SAMN30974254,SAMN30974273,SAMN30974253,SAMN30974306,SAMN30974251,SAMN30974291,SAMN30974272,SAMN30974270
ASV1642	SAMN30974253,SAMN30974270,SAMN30974271,SAMN30974290,SAMN30974273
ASV1643	SAMN30974307,SAMN30974292,SAMN30974306
ASV1644	SAMN30974254,SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974305,SAMN30974306,SAMN30974270,SAMN30974271
ASV1647	SAMN30974270,SAMN30974291,SAMN30974307,SAMN30974292,SAMN30974290
ASV1648	SAMN30974291,SAMN30974305,SAMN30974292,SAMN30974290,SAMN30974272,SAMN30974271
ASV1649	SAMN30974292,SAMN30974291,SAMN30974273,SAMN30974290,SAMN30974306
ASV165	SAMN30974255,SAMN30974251,SAMN30974253,SAMN30974271,SAMN30974306,SAMN30974292,SAMN30974270
ASV1651	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974305
ASV1652	SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974305,SAMN30974290,SAMN30974272,SAMN30974270
ASV1653	SAMN30974252,SAMN30974306,SAMN30974305,SAMN30974291
ASV1654	SAMN30974254,SAMN30974255,SAMN30974253,SAMN30974274,SAMN30974307,SAMN30974252,SAMN30974292,SAMN30974273
ASV1655	SAMN30974307,SAMN30974291,SAMN30974292,SAMN30974254,SAMN30974306,SAMN30974274
ASV1656	SAMN30974255,SAMN30974254,SAMN30974251,SAMN30974274,SAMN30974273,SAMN30974306,SAMN30974292,SAMN30974253,SAMN30974271
ASV166	SAMN30974292,SAMN30974291,SAMN30974307,SAMN30974273,SAMN30974274,SAMN30974306,SAMN30974254
ASV1660	SAMN30974305,SAMN30974290,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974306,SAMN30974292
ASV1662	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974273,SAMN30974271,SAMN30974270,SAMN30974306
ASV1663	SAMN30974255,SAMN30974253,SAMN30974252,SAMN30974254,SAMN30974291,SAMN30974251,SAMN30974290,SAMN30974273,SAMN30974305
ASV1665	SAMN30974272,SAMN30974252,SAMN30974270,SAMN30974306,SAMN30974305,SAMN30974271,SAMN30974253
ASV1666	SAMN30974274,SAMN30974253,SAMN30974255,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974292,SAMN30974305,SAMN30974290
ASV1667	SAMN30974274,SAMN30974254,SAMN30974255,SAMN30974253,SAMN30974271,SAMN30974307,SAMN30974291,SAMN30974292,SAMN30974270
ASV1668	SAMN30974274,SAMN30974292,SAMN30974290
ASV1669	SAMN30974307,SAMN30974274,SAMN30974252,SAMN30974292,SAMN30974306
ASV167	SAMN30974307,SAMN30974255,SAMN30974270,SAMN30974290,SAMN30974305,SAMN30974292
ASV1670	SAMN30974291,SAMN30974306,SAMN30974307,SAMN30974292
ASV1671	SAMN30974306,SAMN30974291,SAMN30974292,SAMN30974307,SAMN30974305
ASV1672	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974254,SAMN30974270,SAMN30974271,SAMN30974291,SAMN30974290
ASV1674	SAMN30974251,SAMN30974272,SAMN30974273,SAMN30974252,SAMN30974270,SAMN30974307,SAMN30974292,SAMN30974290,SAMN30974305,SAMN30974271,SAMN30974291
ASV1675	SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974251,SAMN30974271,SAMN30974305,SAMN30974270
ASV1677	SAMN30974270,SAMN30974255,SAMN30974272,SAMN30974291,SAMN30974292,SAMN30974251,SAMN30974290
ASV1678	SAMN30974254,SAMN30974255,SAMN30974274
ASV1679	SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974305,SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974291,SAMN30974290,SAMN30974292,SAMN30974307,SAMN30974274
ASV168	SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974270,SAMN30974305,SAMN30974271
ASV1681	SAMN30974255,SAMN30974274,SAMN30974307,SAMN30974254
ASV1682	SAMN30974291,SAMN30974307,SAMN30974306,SAMN30974292,SAMN30974290,SAMN30974305
ASV1683	SAMN30974307,SAMN30974272,SAMN30974271,SAMN30974292,SAMN30974251,SAMN30974291
ASV1685	SAMN30974254,SAMN30974274,SAMN30974255,SAMN30974307,SAMN30974292,SAMN30974273,SAMN30974306,SAMN30974252,SAMN30974291
ASV1686	SAMN30974254,SAMN30974273,SAMN30974291,SAMN30974270,SAMN30974272,SAMN30974252,SAMN30974306
ASV1687	SAMN30974273,SAMN30974254,SAMN30974274,SAMN30974292,SAMN30974255,SAMN30974307
ASV1688	SAMN30974292,SAMN30974307,SAMN30974306,SAMN30974291,SAMN30974254,SAMN30974274,SAMN30974305
ASV169	SAMN30974292,SAMN30974254,SAMN30974274,SAMN30974255,SAMN30974307,SAMN30974291,SAMN30974306
ASV1690	SAMN30974305,SAMN30974274,SAMN30974306,SAMN30974307,SAMN30974292,SAMN30974273
ASV1691	SAMN30974305,SAMN30974306,SAMN30974251,SAMN30974290
ASV1692	SAMN30974252,SAMN30974251,SAMN30974255,SAMN30974254,SAMN30974271,SAMN30974270,SAMN30974292
ASV1694	SAMN30974307,SAMN30974255,SAMN30974273,SAMN30974254,SAMN30974292,SAMN30974291,SAMN30974274
ASV1697	SAMN30974255,SAMN30974274,SAMN30974307,SAMN30974292,SAMN30974273,SAMN30974291
ASV1698	SAMN30974307,SAMN30974253,SAMN30974292,SAMN30974272,SAMN30974291,SAMN30974306
ASV17	SAMN30974273,SAMN30974272,SAMN30974255,SAMN30974253,SAMN30974270,SAMN30974306,SAMN30974292,SAMN30974254,SAMN30974274,SAMN30974252,SAMN30974291,SAMN30974307,SAMN30974271,SAMN30974251,SAMN30974290,SAMN30974305
ASV170	SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974272,SAMN30974270,SAMN30974305,SAMN30974290,SAMN30974271
ASV1700	SAMN30974272,SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974290,SAMN30974305,SAMN30974271
ASV1703	SAMN30974255,SAMN30974307,SAMN30974253,SAMN30974274,SAMN30974254,SAMN30974292,SAMN30974252,SAMN30974270
ASV1705	SAMN30974251,SAMN30974253,SAMN30974271,SAMN30974270,SAMN30974272
ASV1706	SAMN30974251,SAMN30974306,SAMN30974291,SAMN30974272,SAMN30974270,SAMN30974253,SAMN30974271,SAMN30974292
ASV1707	SAMN30974273,SAMN30974251,SAMN30974290,SAMN30974270,SAMN30974254,SAMN30974291,SAMN30974292,SAMN30974306
ASV1708	SAMN30974254,SAMN30974306,SAMN30974273,SAMN30974291,SAMN30974307,SAMN30974253,SAMN30974305
ASV1709	SAMN30974255,SAMN30974254,SAMN30974252
ASV171	SAMN30974253,SAMN30974251,SAMN30974270,SAMN30974290
ASV1713	SAMN30974251,SAMN30974253,SAMN30974270,SAMN30974271,SAMN30974252,SAMN30974272,SAMN30974305
ASV172	SAMN30974254,SAMN30974273,SAMN30974252,SAMN30974271,SAMN30974290,SAMN30974272,SAMN30974291,SAMN30974305
ASV1721	SAMN30974306,SAMN30974291,SAMN30974307
ASV1725	SAMN30974252,SAMN30974307,SAMN30974251,SAMN30974306,SAMN30974272,SAMN30974305,SAMN30974271,SAMN30974270,SAMN30974290
ASV1726	SAMN30974253,SAMN30974255,SAMN30974251,SAMN30974254,SAMN30974252
ASV1728	SAMN30974255,SAMN30974254,SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974272,SAMN30974274
ASV173	SAMN30974251,SAMN30974253,SAMN30974271,SAMN30974292,SAMN30974274,SAMN30974270,SAMN30974291
ASV1730	SAMN30974254,SAMN30974255,SAMN30974291,SAMN30974251,SAMN30974273,SAMN30974307,SAMN30974292,SAMN30974305
ASV1738	SAMN30974305,SAMN30974251,SAMN30974252,SAMN30974290
ASV174	SAMN30974253,SAMN30974251,SAMN30974306,SAMN30974307,SAMN30974272,SAMN30974254,SAMN30974252,SAMN30974271,SAMN30974305,SAMN30974274,SAMN30974290
ASV1740	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974271,SAMN30974270,SAMN30974272
ASV1742	SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974270,SAMN30974307,SAMN30974291,SAMN30974271
ASV1746	SAMN30974273,SAMN30974253,SAMN30974305,SAMN30974255,SAMN30974252,SAMN30974251,SAMN30974291,SAMN30974306,SAMN30974272,SAMN30974292,SAMN30974270,SAMN30974271,SAMN30974290
ASV1748	SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974306
ASV175	SAMN30974251,SAMN30974273,SAMN30974272,SAMN30974254,SAMN30974270,SAMN30974307,SAMN30974291,SAMN30974292,SAMN30974274,SAMN30974306
ASV1750	SAMN30974272,SAMN30974270,SAMN30974274,SAMN30974251,SAMN30974252,SAMN30974291,SAMN30974253,SAMN30974292,SAMN30974290
ASV1753	SAMN30974253,SAMN30974252,SAMN30974306,SAMN30974254,SAMN30974292,SAMN30974272,SAMN30974291,SAMN30974307,SAMN30974255,SAMN30974274,SAMN30974271,SAMN30974290,SAMN30974305
ASV1759	SAMN30974307,SAMN30974306,SAMN30974291,SAMN30974255,SAMN30974253,SAMN30974292,SAMN30974251,SAMN30974271,SAMN30974274,SAMN30974270
ASV176	SAMN30974274,SAMN30974292,SAMN30974253,SAMN30974255,SAMN30974307,SAMN30974305,SAMN30974290,SAMN30974270
ASV1760	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974271,SAMN30974272,SAMN30974270
ASV1769	SAMN30974272,SAMN30974305,SAMN30974251,SAMN30974306,SAMN30974252,SAMN30974253,SAMN30974290
ASV177	SAMN30974273,SAMN30974254,SAMN30974306,SAMN30974251,SAMN30974307,SAMN30974270,SAMN30974291,SAMN30974271
ASV1775	SAMN30974255,SAMN30974253,SAMN30974252
ASV1776	SAMN30974255,SAMN30974307,SAMN30974292,SAMN30974291
ASV1779	SAMN30974305,SAMN30974270,SAMN30974271,SAMN30974272
ASV178	SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974273,SAMN30974291,SAMN30974290,SAMN30974305,SAMN30974292,SAMN30974306
ASV1785	SAMN30974255,SAMN30974251,SAMN30974254,SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974274
ASV179	SAMN30974274,SAMN30974254,SAMN30974272,SAMN30974255,SAMN30974251,SAMN30974273,SAMN30974270,SAMN30974292,SAMN30974305,SAMN30974291,SAMN30974290,SAMN30974306,SAMN30974271
ASV1792	SAMN30974306,SAMN30974253,SAMN30974307,SAMN30974273,SAMN30974252,SAMN30974305,SAMN30974291,SAMN30974251,SAMN30974274
ASV1796	SAMN30974253,SAMN30974254,SAMN30974272,SAMN30974270,SAMN30974252,SAMN30974251,SAMN30974271,SAMN30974291
ASV18	SAMN30974255,SAMN30974273,SAMN30974292,SAMN30974274,SAMN30974307,SAMN30974254,SAMN30974306,SAMN30974291,SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974270,SAMN30974251,SAMN30974271,SAMN30974290,SAMN30974305
ASV1801	SAMN30974273,SAMN30974291,SAMN30974307,SAMN30974270,SAMN30974255,SAMN30974305,SAMN30974290
ASV1804	SAMN30974305,SAMN30974290,SAMN30974306,SAMN30974273,SAMN30974271,SAMN30974251,SAMN30974270
ASV1805	SAMN30974292,SAMN30974305,SAMN30974307,SAMN30974306,SAMN30974291,SAMN30974290
ASV181	SAMN30974306,SAMN30974290,SAMN30974274,SAMN30974305,SAMN30974253,SAMN30974272
ASV1813	SAMN30974254,SAMN30974255,SAMN30974273,SAMN30974274,SAMN30974253,SAMN30974292,SAMN30974252,SAMN30974272,SAMN30974305
ASV1818	SAMN30974306,SAMN30974254,SAMN30974307,SAMN30974305,SAMN30974291,SAMN30974292
ASV1819	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974254,SAMN30974270,SAMN30974273,SAMN30974271,SAMN30974291,SAMN30974305
ASV182	SAMN30974307,SAMN30974292,SAMN30974255,SAMN30974274,SAMN30974273,SAMN30974291
ASV1823	SAMN30974252,SAMN30974251,SAMN30974271,SAMN30974272
ASV1824	SAMN30974252,SAMN30974254,SAMN30974253,SAMN30974251
ASV1826	SAMN30974252,SAMN30974255,SAMN30974274,SAMN30974251,SAMN30974307,SAMN30974273,SAMN30974306,SAMN30974271,SAMN30974270,SAMN30974291
ASV1827	SAMN30974274,SAMN30974255,SAMN30974271,SAMN30974292,SAMN30974290
ASV1828	SAMN30974251,SAMN30974253,SAMN30974273,SAMN30974291,SAMN30974272,SAMN30974305,SAMN30974307,SAMN30974271,SAMN30974290,SAMN30974270
ASV1832	SAMN30974255,SAMN30974273,SAMN30974252,SAMN30974292,SAMN30974274,SAMN30974291,SAMN30974271,SAMN30974290
ASV1833	SAMN30974255,SAMN30974274,SAMN30974253,SAMN30974271,SAMN30974252,SAMN30974292
ASV1834	SAMN30974255,SAMN30974253,SAMN30974292,SAMN30974254,SAMN30974273,SAMN30974272
ASV184	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974307,SAMN30974290,SAMN30974271,SAMN30974291,SAMN30974292
ASV1846	SAMN30974255,SAMN30974254,SAMN30974291
ASV1847	SAMN30974307,SAMN30974306,SAMN30974253,SAMN30974273,SAMN30974255,SAMN30974270,SAMN30974271,SAMN30974292,SAMN30974251,SAMN30974291,SAMN30974305
ASV1849	SAMN30974272,SAMN30974253,SAMN30974270,SAMN30974271,SAMN30974305
ASV185	SAMN30974291,SAMN30974307,SAMN30974254,SAMN30974292,SAMN30974273,SAMN30974251,SAMN30974306,SAMN30974290,SAMN30974305
ASV1850	SAMN30974274,SAMN30974307,SAMN30974255,SAMN30974291,SAMN30974292,SAMN30974305
ASV1855	SAMN30974253,SAMN30974272,SAMN30974251,SAMN30974270,SAMN30974271,SAMN30974290
ASV1857	SAMN30974255,SAMN30974253,SAMN30974254,SAMN30974251,SAMN30974274
ASV1858	SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974291,SAMN30974255,SAMN30974307,SAMN30974305,SAMN30974273,SAMN30974274,SAMN30974253,SAMN30974292
ASV186	SAMN30974270,SAMN30974252,SAMN30974271,SAMN30974290
ASV187	SAMN30974252,SAMN30974273,SAMN30974253,SAMN30974306,SAMN30974271,SAMN30974251,SAMN30974307,SAMN30974270,SAMN30974272,SAMN30974292,SAMN30974291
ASV1874	SAMN30974273,SAMN30974274,SAMN30974292,SAMN30974307,SAMN30974305
ASV1876	SAMN30974251,SAMN30974253,SAMN30974254,SAMN30974272
ASV1879	SAMN30974255,SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974253
ASV188	SAMN30974273,SAMN30974255,SAMN30974254,SAMN30974306,SAMN30974271,SAMN30974253,SAMN30974270,SAMN30974305,SAMN30974291
ASV1884	SAMN30974253,SAMN30974252,SAMN30974306,SAMN30974251,SAMN30974271
ASV189	SAMN30974291,SAMN30974273,SAMN30974254,SAMN30974270,SAMN30974255
ASV1893	SAMN30974252,SAMN30974254,SAMN30974253,SAMN30974255,SAMN30974306,SAMN30974251
ASV1898	SAMN30974306,SAMN30974253,SAMN30974251,SAMN30974273,SAMN30974255,SAMN30974307,SAMN30974252,SAMN30974254,SAMN30974291,SAMN30974272
ASV19	SAMN30974272,SAMN30974270,SAMN30974253,SAMN30974252,SAMN30974273,SAMN30974251,SAMN30974271,SAMN30974254,SAMN30974255,SAMN30974292,SAMN30974290,SAMN30974291,SAMN30974274,SAMN30974306,SAMN30974307,SAMN30974305
ASV190	SAMN30974306,SAMN30974307,SAMN30974305,SAMN30974271,SAMN30974290
ASV1901	SAMN30974252,SAMN30974251,SAMN30974254,SAMN30974274,SAMN30974273
ASV1906	SAMN30974254,SAMN30974253,SAMN30974252,SAMN30974255,SAMN30974271
ASV191	SAMN30974252,SAMN30974291,SAMN30974271,SAMN30974251,SAMN30974270,SAMN30974254,SAMN30974292,SAMN30974290
ASV1914	SAMN30974292,SAMN30974291,SAMN30974254,SAMN30974307,SAMN30974305
ASV1916	SAMN30974306,SAMN30974305,SAMN30974307,SAMN30974290
ASV192	SAMN30974254,SAMN30974291,SAMN30974251,SAMN30974305,SAMN30974270,SAMN30974292,SAMN30974290
ASV1924	SAMN30974255,SAMN30974254,SAMN30974307,SAMN30974253,SAMN30974252,SAMN30974273,SAMN30974291,SAMN30974306
ASV1927	SAMN30974254,SAMN30974273,SAMN30974252,SAMN30974291,SAMN30974306,SAMN30974251,SAMN30974292,SAMN30974305,SAMN30974271
ASV1933	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974254,SAMN30974270,SAMN30974271
ASV194	SAMN30974305,SAMN30974252,SAMN30974270
ASV1940	SAMN30974292,SAMN30974254,SAMN30974255,SAMN30974273,SAMN30974274
ASV1946	SAMN30974271,SAMN30974272,SAMN30974305,SAMN30974291,SAMN30974270
ASV195	SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974290,SAMN30974292,SAMN30974306,SAMN30974271
ASV1956	SAMN30974306,SAMN30974292,SAMN30974307,SAMN30974254,SAMN30974291,SAMN30974305
ASV196	SAMN30974272,SAMN30974306,SAMN30974290,SAMN30974305,SAMN30974271,SAMN30974291,SAMN30974274
ASV197	SAMN30974255,SAMN30974270,SAMN30974252,SAMN30974291,SAMN30974290,SAMN30974272,SAMN30974271,SAMN30974292
ASV1987	SAMN30974255,SAMN30974254,SAMN30974273,SAMN30974307,SAMN30974274,SAMN30974251,SAMN30974306
ASV199	SAMN30974251,SAMN30974306,SAMN30974307,SAMN30974271,SAMN30974305,SAMN30974290,SAMN30974292
ASV1993	SAMN30974307,SAMN30974306,SAMN30974251,SAMN30974272,SAMN30974253,SAMN30974252,SAMN30974291,SAMN30974270,SAMN30974290
ASV1999	SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974271,SAMN30974290,SAMN30974305
ASV2	SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974270,SAMN30974251,SAMN30974273,SAMN30974290,SAMN30974271,SAMN30974307,SAMN30974254,SAMN30974255,SAMN30974306,SAMN30974305,SAMN30974291,SAMN30974274,SAMN30974292
ASV20	SAMN30974292,SAMN30974272,SAMN30974270,SAMN30974253,SAMN30974271,SAMN30974273,SAMN30974255,SAMN30974252,SAMN30974251,SAMN30974291,SAMN30974306,SAMN30974254,SAMN30974274,SAMN30974307,SAMN30974290,SAMN30974305
ASV200	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974271
ASV2008	SAMN30974292,SAMN30974307,SAMN30974306,SAMN30974254,SAMN30974305,SAMN30974290
ASV2009	SAMN30974255,SAMN30974254,SAMN30974252
ASV201	SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974306,SAMN30974254,SAMN30974274
ASV2016	SAMN30974251,SAMN30974252,SAMN30974272,SAMN30974290,SAMN30974305,SAMN30974274
ASV202	SAMN30974252,SAMN30974270,SAMN30974271,SAMN30974253,SAMN30974290,SAMN30974272,SAMN30974306,SAMN30974305
ASV2024	SAMN30974254,SAMN30974255,SAMN30974274,SAMN30974253,SAMN30974272
ASV2028	SAMN30974306,SAMN30974254,SAMN30974252,SAMN30974270,SAMN30974253,SAMN30974305,SAMN30974290
ASV203	SAMN30974307,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974292,SAMN30974305,SAMN30974290
ASV204	SAMN30974271,SAMN30974290,SAMN30974252,SAMN30974253,SAMN30974270,SAMN30974305,SAMN30974291,SAMN30974292,SAMN30974306
ASV205	SAMN30974274,SAMN30974273,SAMN30974251,SAMN30974307
ASV2053	SAMN30974251,SAMN30974252,SAMN30974271,SAMN30974272,SAMN30974290
ASV2057	SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974274,SAMN30974292
ASV206	SAMN30974252,SAMN30974290,SAMN30974270,SAMN30974306,SAMN30974292
ASV2061	SAMN30974307,SAMN30974306,SAMN30974254,SAMN30974292,SAMN30974271,SAMN30974274,SAMN30974291,SAMN30974305
ASV207	SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974290,SAMN30974305
ASV2072	SAMN30974252,SAMN30974291,SAMN30974292,SAMN30974273,SAMN30974272,SAMN30974306,SAMN30974274,SAMN30974305,SAMN30974307,SAMN30974271
ASV2074	SAMN30974305,SAMN30974306,SAMN30974292,SAMN30974290
ASV208	SAMN30974251,SAMN30974292,SAMN30974291,SAMN30974273,SAMN30974290,SAMN30974271
ASV2087	SAMN30974255,SAMN30974253,SAMN30974254
ASV209	SAMN30974253,SAMN30974273,SAMN30974274,SAMN30974254,SAMN30974290,SAMN30974305,SAMN30974292
ASV2096	SAMN30974291,SAMN30974273,SAMN30974306,SAMN30974307,SAMN30974254,SAMN30974292
ASV21	SAMN30974270,SAMN30974272,SAMN30974273,SAMN30974252,SAMN30974253,SAMN30974254,SAMN30974251,SAMN30974290,SAMN30974271,SAMN30974255,SAMN30974292,SAMN30974307,SAMN30974274,SAMN30974291,SAMN30974305,SAMN30974306
ASV210	SAMN30974251,SAMN30974271,SAMN30974305,SAMN30974270,SAMN30974306,SAMN30974290,SAMN30974273,SAMN30974292
ASV211	SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974305,SAMN30974270,SAMN30974290
ASV2118	SAMN30974273,SAMN30974292,SAMN30974307,SAMN30974270,SAMN30974306,SAMN30974272
ASV212	SAMN30974254,SAMN30974251,SAMN30974255,SAMN30974274,SAMN30974252,SAMN30974292
ASV213	SAMN30974306,SAMN30974253,SAMN30974290,SAMN30974307,SAMN30974291,SAMN30974271
ASV2140	SAMN30974255,SAMN30974306,SAMN30974292,SAMN30974291,SAMN30974274,SAMN30974307,SAMN30974273,SAMN30974270,SAMN30974271
ASV2169	SAMN30974251,SAMN30974253,SAMN30974274,SAMN30974255,SAMN30974292,SAMN30974290,SAMN30974272
ASV2175	SAMN30974307,SAMN30974292,SAMN30974271,SAMN30974305,SAMN30974253,SAMN30974274,SAMN30974251,SAMN30974290
ASV22	SAMN30974273,SAMN30974253,SAMN30974254,SAMN30974255,SAMN30974270,SAMN30974272,SAMN30974291,SAMN30974252,SAMN30974271,SAMN30974306,SAMN30974290,SAMN30974251,SAMN30974292,SAMN30974305,SAMN30974274,SAMN30974307
ASV2207	SAMN30974305,SAMN30974274,SAMN30974270,SAMN30974273,SAMN30974292,SAMN30974272,SAMN30974253,SAMN30974271,SAMN30974290
ASV2218	SAMN30974307,SAMN30974274,SAMN30974273
ASV222	SAMN30974273,SAMN30974255,SAMN30974292,SAMN30974307,SAMN30974305,SAMN30974290
ASV2232	SAMN30974292,SAMN30974253,SAMN30974307,SAMN30974305,SAMN30974271,SAMN30974270
ASV224	SAMN30974255,SAMN30974251,SAMN30974252,SAMN30974273,SAMN30974305
ASV2256	SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974255,SAMN30974272,SAMN30974271
ASV226	SAMN30974252,SAMN30974270,SAMN30974255,SAMN30974291,SAMN30974290,SAMN30974305,SAMN30974306
ASV2272	SAMN30974251,SAMN30974252,SAMN30974272,SAMN30974271,SAMN30974305,SAMN30974254
ASV2287	SAMN30974273,SAMN30974307,SAMN30974291
